id,table_id,employee_id,order_date,total_price,status,reservation_id
2470,4,12,2024-10-16 00:10:41,50.0,Paid,2470
2471,8,11,2024-06-24 08:49:38,175.0,Paid,2471
2472,8,13,2024-07-08 22:43:35,280.0,Paid,2472
2473,11,11,2024-09-20 10:37:41,300.0,Paid,2473
2474,11,11,2024-02-14 15:49:12,225.0,Paid,2474
2475,11,12,2024-07-09 18:14:48,300.0,Paid,2475
2476,19,12,2024-01-15 15:38:57,300.0,Paid,2476
2477,20,12,2024-02-20 04:49:16,280.0,Paid,2477
2478,3,12,2024-08-09 03:54:30,150.0,Paid,2478
2479,7,15,2024-11-24 02:57:17,80.0,Paid,2479
2480,2,12,2024-12-08 18:37:15,350.0,Paid,2480
2481,11,15,2024-10-16 03:18:17,400.0,Paid,2481
2482,13,13,2024-03-26 23:28:35,20.0,Paid,2482
2483,17,15,2024-03-02 08:12:31,160.0,Paid,2483
2484,9,11,2024-05-22 23:37:59,35.0,Paid,2484
2485,7,13,2024-01-20 13:07:20,210.0,Paid,2485
2486,20,11,2024-05-01 11:50:44,30.0,Paid,2486
2487,20,15,2024-09-15 12:20:25,120.0,Paid,2487
2488,14,14,2024-11-05 19:18:51,80.0,Paid,2488
2489,15,14,2024-02-16 04:19:44,350.0,Paid,2489
2490,16,14,2024-03-09 19:36:14,100.0,Paid,2490
2491,5,11,2024-04-19 14:33:30,425.0,Paid,2491
2492,15,14,2024-02-25 07:48:33,200.0,Paid,2492
2493,13,14,2024-06-06 07:51:01,425.0,Paid,2493
2494,19,12,2024-08-17 09:46:47,50.0,Paid,2494
2495,13,11,2024-08-31 09:20:48,50.0,Paid,2495
2496,17,13,2024-07-16 07:37:10,320.0,Paid,2496
2497,19,13,2024-04-21 02:11:39,325.0,Paid,2497
2498,11,12,2024-09-29 11:29:58,40.0,Paid,2498
2499,17,11,2024-07-24 17:51:38,400.0,Paid,2499
2500,10,11,2024-03-21 09:42:24,20.0,Paid,2500
2501,18,13,2024-01-04 15:57:30,425.0,Paid,2501
2502,6,12,2024-12-03 13:07:34,70.0,Paid,2502
2503,9,14,2024-05-13 15:08:09,320.0,Paid,2503
2504,4,12,2024-11-20 08:08:24,120.0,Paid,2504
2505,9,14,2024-04-23 11:13:41,250.0,Paid,2505
2506,10,11,2024-09-13 20:52:58,65.0,Paid,2506
2507,8,11,2024-06-25 19:47:29,210.0,Paid,2507
2508,19,12,2024-02-14 06:09:03,350.0,Paid,2508
2509,9,12,2024-04-17 01:43:53,280.0,Paid,2509
2510,15,14,2024-02-05 13:06:54,195.0,Paid,2510
2511,10,12,2024-09-28 02:31:39,175.0,Paid,2511
2512,13,11,2024-05-04 00:22:25,280.0,Paid,2512
2513,6,12,2024-03-03 01:06:47,350.0,Paid,2513
2514,17,12,2024-08-09 18:45:50,135.0,Paid,2514
2515,20,14,2024-08-03 03:03:34,35.0,Paid,2515
2516,8,11,2024-11-22 04:12:12,140.0,Paid,2516
2517,5,15,2024-04-15 15:07:25,160.0,Paid,2517
2518,3,14,2024-07-31 08:58:29,170.0,Paid,2518
2519,7,12,2024-01-08 21:39:22,175.0,Paid,2519
2520,10,13,2024-12-20 05:27:16,260.0,Paid,2520
2521,18,11,2024-10-16 13:07:31,200.0,Paid,2521
2522,16,14,2024-05-29 08:03:25,200.0,Paid,2522
2523,10,13,2024-04-26 07:38:54,120.0,Paid,2523
2524,15,11,2024-08-08 20:49:52,300.0,Paid,2524
2525,5,15,2024-09-26 01:47:46,400.0,Paid,2525
2526,12,13,2024-12-12 08:32:18,425.0,Paid,2526
2527,18,15,2024-09-17 19:34:18,340.0,Paid,2527
2528,18,14,2024-02-06 01:42:33,105.0,Paid,2528
2529,17,14,2024-04-22 02:38:29,120.0,Paid,2529
2530,15,12,2024-07-15 23:43:56,140.0,Paid,2530
2531,15,15,2024-02-04 08:14:10,195.0,Paid,2531
2532,16,15,2024-03-28 12:59:54,70.0,Paid,2532
2533,19,14,2024-07-16 14:31:12,80.0,Paid,2533
2534,2,11,2024-01-25 13:35:28,10.0,Paid,2534
2535,6,11,2024-07-06 01:02:25,300.0,Paid,2535
2536,15,13,2024-03-06 21:43:50,240.0,Paid,2536
2537,4,11,2024-05-14 18:28:38,170.0,Paid,2537
2538,5,13,2024-07-06 01:25:03,350.0,Paid,2538
2539,14,15,2024-10-26 17:37:02,180.0,Paid,2539
2540,4,11,2024-10-02 01:43:14,170.0,Paid,2540
2541,20,15,2024-03-21 08:28:34,120.0,Paid,2541
2542,16,14,2024-03-06 04:46:30,160.0,Paid,2542
2543,3,12,2024-09-09 01:05:09,75.0,Paid,2543
2544,20,14,2023-12-24 12:31:01,280.0,Paid,2544
2545,8,12,2024-10-13 14:20:14,120.0,Paid,2545
2546,19,15,2024-05-15 04:08:44,200.0,Paid,2546
2547,18,14,2024-02-06 02:20:19,180.0,Paid,2547
2548,6,12,2024-03-23 18:21:11,350.0,Paid,2548
2549,15,14,2024-12-21 21:02:28,180.0,Paid,2549
2550,17,15,2024-12-12 19:16:33,80.0,Paid,2550
2551,17,15,2024-02-05 23:30:49,210.0,Paid,2551
2552,15,11,2024-04-11 00:15:46,30.0,Paid,2552
2553,2,15,2024-08-19 19:53:18,30.0,Paid,2553
2554,17,15,2024-08-10 21:24:00,80.0,Paid,2554
2555,3,14,2024-04-19 16:47:35,210.0,Paid,2555
2556,4,14,2024-12-07 17:57:46,225.0,Paid,2556
2557,8,13,2024-10-11 22:33:40,105.0,Paid,2557
2558,14,12,2024-06-15 19:10:39,150.0,Paid,2558
2559,6,12,2024-05-26 01:28:12,90.0,Paid,2559
2560,15,11,2024-06-04 08:45:15,75.0,Paid,2560
2561,16,11,2023-12-29 06:09:56,340.0,Paid,2561
2562,15,13,2024-12-17 07:03:07,350.0,Paid,2562
2563,8,14,2024-02-22 06:46:00,140.0,Paid,2563
2564,4,13,2024-10-15 22:38:18,70.0,Paid,2564
2565,16,13,2024-10-14 11:17:14,140.0,Paid,2565
2566,15,15,2024-05-07 04:40:39,80.0,Paid,2566
2567,6,15,2024-11-12 00:53:48,85.0,Paid,2567
2568,15,12,2024-06-07 19:52:59,350.0,Paid,2568
2569,10,14,2024-09-02 15:30:30,105.0,Paid,2569
2570,3,13,2024-10-12 00:39:55,350.0,Paid,2570
2571,13,13,2024-01-14 07:49:13,340.0,Paid,2571
2572,6,12,2024-07-27 02:37:04,195.0,Paid,2572
2573,9,12,2024-02-09 01:26:20,75.0,Paid,2573
2574,8,13,2024-08-04 13:49:30,240.0,Paid,2574
2575,17,15,2024-11-09 09:56:32,60.0,Paid,2575
2576,16,13,2024-10-19 23:41:15,400.0,Paid,2576
2577,18,11,2024-09-02 20:20:23,50.0,Paid,2577
2578,7,14,2024-06-18 05:06:06,325.0,Paid,2578
2579,19,13,2024-02-21 05:13:05,50.0,Paid,2579
2580,1,11,2024-08-18 12:09:21,140.0,Paid,2580
2581,16,12,2024-10-14 11:05:35,70.0,Paid,2581
2582,15,13,2024-03-01 19:03:53,80.0,Paid,2582
2583,2,12,2024-05-24 03:52:41,180.0,Paid,2583
2584,14,11,2024-03-21 21:43:14,20.0,Paid,2584
2585,13,11,2024-12-08 09:06:33,280.0,Paid,2585
2586,5,11,2024-08-27 06:22:42,140.0,Paid,2586
2587,7,15,2024-09-10 12:38:52,175.0,Paid,2587
2588,16,15,2024-09-23 07:19:11,140.0,Paid,2588
2589,5,12,2024-06-09 14:56:50,280.0,Paid,2589
2590,1,12,2024-03-02 08:58:51,35.0,Paid,2590
2591,16,12,2024-02-13 16:01:08,280.0,Paid,2591
2592,10,13,2024-02-22 18:12:50,60.0,Paid,2592
2593,2,11,2024-05-27 00:21:58,150.0,Paid,2593
2594,15,14,2024-01-27 23:16:16,280.0,Paid,2594
2595,14,12,2024-03-21 11:18:52,300.0,Paid,2595
2596,6,14,2024-06-15 02:24:27,150.0,Paid,2596
2597,14,11,2024-07-29 18:59:53,35.0,Paid,2597
2598,10,15,2024-10-04 03:01:27,210.0,Paid,2598
2599,13,11,2024-11-07 23:17:57,255.0,Paid,2599
2600,12,15,2024-10-11 22:01:30,240.0,Paid,2600
2601,12,12,2024-05-01 17:41:09,320.0,Paid,2601
2602,1,15,2024-11-17 06:24:43,400.0,Paid,2602
2603,17,14,2024-08-18 12:24:28,140.0,Paid,2603
2604,15,14,2024-03-23 07:06:58,70.0,Paid,2604
2605,5,14,2024-09-14 20:21:02,70.0,Paid,2605
2606,4,11,2024-10-24 00:27:46,175.0,Paid,2606
2607,2,15,2024-11-20 16:32:55,240.0,Paid,2607
2608,7,11,2024-02-16 07:36:41,140.0,Paid,2608
2609,15,15,2024-11-27 11:04:55,320.0,Paid,2609
2610,8,14,2024-04-05 14:13:22,120.0,Paid,2610
2611,14,13,2024-01-11 23:25:44,350.0,Paid,2611
2612,2,11,2024-04-05 01:27:51,350.0,Paid,2612
2613,5,12,2024-05-13 07:15:22,320.0,Paid,2613
2614,11,11,2024-08-08 22:50:40,340.0,Paid,2614
2615,3,12,2024-07-11 05:37:17,200.0,Paid,2615
2616,12,12,2024-09-09 12:15:06,180.0,Paid,2616
2617,18,14,2024-04-27 15:38:10,240.0,Paid,2617
2618,7,14,2023-12-31 18:28:47,105.0,Paid,2618
2619,14,11,2024-01-27 05:23:53,160.0,Paid,2619
2620,8,12,2024-06-09 16:45:42,180.0,Paid,2620
2621,12,12,2024-01-26 10:19:59,225.0,Paid,2621
2622,15,12,2024-06-13 11:41:55,210.0,Paid,2622
2623,8,11,2024-07-03 09:16:33,425.0,Paid,2623
2624,10,13,2024-08-16 13:16:52,80.0,Paid,2624
2625,3,12,2024-04-29 20:05:23,70.0,Paid,2625
2626,6,12,2024-11-28 03:28:44,70.0,Paid,2626
2627,14,15,2024-04-04 09:47:35,70.0,Paid,2627
2628,20,14,2024-03-14 13:38:02,75.0,Paid,2628
2629,12,12,2024-08-22 12:17:26,35.0,Paid,2629
2630,13,13,2024-03-23 04:32:37,80.0,Paid,2630
2631,6,14,2024-06-08 20:47:01,20.0,Paid,2631
2632,15,14,2024-01-11 11:37:13,210.0,Paid,2632
2633,15,11,2024-12-14 09:49:24,280.0,Paid,2633
2634,10,15,2024-05-07 16:30:15,160.0,Paid,2634
2635,17,15,2024-02-28 17:47:58,40.0,Paid,2635
2636,7,14,2024-11-21 12:29:41,160.0,Paid,2636
2637,14,13,2024-12-11 08:49:58,140.0,Paid,2637
2638,4,13,2024-05-16 19:52:04,70.0,Paid,2638
2639,15,15,2024-08-20 22:25:46,300.0,Paid,2639
2640,1,15,2024-10-09 10:54:16,45.0,Paid,2640
2641,1,11,2024-03-03 15:37:14,35.0,Paid,2641
2642,7,11,2024-06-15 10:19:51,10.0,Paid,2642
2643,12,15,2024-05-14 02:36:37,180.0,Paid,2643
2644,19,11,2024-01-21 02:08:57,375.0,Paid,2644
2645,14,11,2024-07-10 10:11:06,80.0,Paid,2645
2646,16,15,2024-10-29 11:20:20,210.0,Paid,2646
2647,2,13,2024-06-05 04:18:53,80.0,Paid,2647
2648,15,12,2023-12-30 07:13:03,150.0,Paid,2648
2649,3,13,2024-09-26 05:28:30,30.0,Paid,2649
2650,13,15,2024-01-07 20:32:49,70.0,Paid,2650
2651,9,11,2024-09-16 07:19:11,375.0,Paid,2651
2652,1,12,2024-09-20 08:23:31,70.0,Paid,2652
2653,7,14,2024-03-09 18:40:02,160.0,Paid,2653
2654,15,15,2024-01-07 21:42:16,140.0,Paid,2654
2655,4,13,2024-04-21 15:49:48,80.0,Paid,2655
2656,20,12,2024-08-07 14:59:07,50.0,Paid,2656
2657,10,12,2024-07-19 23:59:54,300.0,Paid,2657
2658,1,12,2024-08-30 22:09:20,70.0,Paid,2658
2659,15,12,2024-04-21 17:20:05,80.0,Paid,2659
2660,15,13,2024-06-27 20:55:44,160.0,Paid,2660
2661,16,14,2024-11-13 03:52:06,225.0,Paid,2661
2662,13,11,2024-01-28 09:41:04,280.0,Paid,2662
2663,3,13,2024-11-30 23:30:26,140.0,Paid,2663
2664,7,15,2024-10-11 01:12:16,300.0,Paid,2664
2665,13,14,2024-07-31 23:08:17,350.0,Paid,2665
2666,11,13,2024-11-20 11:52:02,350.0,Paid,2666
2667,17,15,2024-04-02 20:35:16,40.0,Paid,2667
2668,11,12,2024-12-14 02:30:31,400.0,Paid,2668
2669,17,12,2024-07-18 10:03:45,210.0,Paid,2669
2670,11,11,2024-01-16 23:43:08,70.0,Paid,2670
2671,8,12,2024-11-17 17:13:08,10.0,Paid,2671
2672,14,12,2024-10-30 20:38:37,60.0,Paid,2672
2673,20,12,2024-07-16 01:58:52,160.0,Paid,2673
2674,7,14,2024-01-26 23:37:33,400.0,Paid,2674
2675,8,13,2024-07-15 03:57:17,70.0,Paid,2675
2676,2,11,2024-04-17 21:06:38,160.0,Paid,2676
2677,15,12,2024-01-04 20:14:58,140.0,Paid,2677
2678,20,15,2024-12-09 06:38:08,100.0,Paid,2678
2679,2,15,2024-02-16 17:50:57,350.0,Paid,2679
2680,18,14,2024-12-04 22:16:48,30.0,Paid,2680
2681,12,15,2024-10-24 23:47:51,80.0,Paid,2681
2682,17,12,2024-02-15 09:28:35,120.0,Paid,2682
2683,18,12,2024-10-01 20:53:42,210.0,Paid,2683
2684,2,12,2024-12-09 11:21:47,160.0,Paid,2684
2685,7,11,2024-09-26 18:46:16,130.0,Paid,2685
2686,11,11,2024-01-27 11:08:18,340.0,Paid,2686
2687,13,15,2024-01-13 11:05:16,240.0,Paid,2687
2688,15,12,2024-03-17 00:15:52,350.0,Paid,2688
2689,14,12,2024-07-12 07:28:09,175.0,Paid,2689
2690,6,11,2024-07-26 02:56:41,70.0,Paid,2690
2691,8,12,2024-08-12 03:50:12,70.0,Paid,2691
2692,4,14,2024-03-19 00:57:46,150.0,Paid,2692
2693,3,13,2024-01-07 07:45:42,180.0,Paid,2693
2694,11,15,2024-08-19 23:27:13,150.0,Paid,2694
2695,8,12,2024-03-10 13:58:05,80.0,Paid,2695
2696,12,12,2024-07-10 02:32:22,140.0,Paid,2696
2697,7,14,2024-10-06 20:03:03,210.0,Paid,2697
2698,12,13,2024-08-11 23:02:14,160.0,Paid,2698
2699,6,15,2024-08-18 14:34:06,320.0,Paid,2699
2700,18,12,2024-06-03 04:14:40,70.0,Paid,2700
2701,1,13,2024-08-11 14:25:15,45.0,Paid,2701
2702,9,14,2024-09-13 21:36:22,320.0,Paid,2702
2703,4,13,2024-08-01 06:49:44,50.0,Paid,2703
2704,11,11,2024-03-07 21:27:50,280.0,Paid,2704
2705,2,13,2024-09-09 05:37:37,350.0,Paid,2705
2706,9,15,2024-12-19 07:41:01,35.0,Paid,2706
2707,16,11,2024-03-31 22:01:50,240.0,Paid,2707
2708,4,15,2024-09-08 15:59:14,350.0,Paid,2708
2709,1,15,2024-08-19 12:35:47,175.0,Paid,2709
2710,7,15,2024-06-03 06:39:50,60.0,Paid,2710
2711,7,15,2024-10-03 02:26:24,400.0,Paid,2711
2712,15,14,2024-05-16 23:13:35,135.0,Paid,2712
2713,10,12,2024-03-07 10:03:21,260.0,Paid,2713
2714,1,12,2024-11-19 01:58:20,210.0,Paid,2714
2715,18,14,2024-09-10 14:14:02,140.0,Paid,2715
2716,13,14,2024-05-22 02:03:45,140.0,Paid,2716
2717,1,13,2024-04-26 14:54:56,300.0,Paid,2717
2718,5,15,2024-02-22 03:13:10,10.0,Paid,2718
2719,13,14,2024-10-31 16:17:50,70.0,Paid,2719
2720,12,14,2024-12-06 08:34:39,280.0,Paid,2720
2721,15,12,2024-09-11 00:42:29,120.0,Paid,2721
2722,17,13,2024-08-29 06:46:37,100.0,Paid,2722
2723,9,13,2024-06-19 03:56:55,130.0,Paid,2723
2724,11,14,2024-07-21 17:49:33,70.0,Paid,2724
2725,1,12,2024-05-30 04:02:52,40.0,Paid,2725
2726,4,13,2024-04-18 15:50:54,120.0,Paid,2726
2727,5,11,2024-02-29 01:08:31,75.0,Paid,2727
2728,16,12,2024-06-13 15:13:47,35.0,Paid,2728
2729,20,13,2024-06-27 17:15:50,35.0,Paid,2729
2730,19,12,2024-11-14 01:23:35,400.0,Paid,2730
2731,17,11,2024-10-05 19:39:54,200.0,Paid,2731
2732,6,14,2024-08-09 07:26:49,375.0,Paid,2732
2733,6,12,2024-12-11 07:25:22,80.0,Paid,2733
2734,13,14,2024-08-21 07:41:32,300.0,Paid,2734
2735,1,15,2024-11-14 23:52:12,200.0,Paid,2735
2736,8,15,2024-03-04 03:21:36,160.0,Paid,2736
2737,6,13,2024-05-20 15:38:32,50.0,Paid,2737
2738,6,14,2024-01-07 19:32:13,195.0,Paid,2738
2739,15,12,2024-10-24 07:14:00,175.0,Paid,2739
2740,11,12,2024-09-29 03:14:00,20.0,Paid,2740
2741,6,12,2024-09-02 20:47:05,20.0,Paid,2741
2742,20,12,2024-09-01 01:42:33,300.0,Paid,2742
2743,20,14,2024-05-09 07:48:17,70.0,Paid,2743
2744,3,15,2024-05-17 01:15:54,30.0,Paid,2744
2745,9,12,2024-01-14 17:12:18,90.0,Paid,2745
2746,12,11,2024-08-05 18:56:03,340.0,Paid,2746
2747,1,15,2024-06-20 06:18:59,200.0,Paid,2747
2748,2,15,2024-02-20 08:51:08,150.0,Paid,2748
2749,2,14,2024-07-07 01:02:57,200.0,Paid,2749
2750,10,11,2024-01-17 07:39:20,140.0,Paid,2750
2751,10,14,2024-05-12 18:23:31,250.0,Paid,2751
2752,8,11,2024-02-07 08:46:59,320.0,Paid,2752
2753,12,11,2024-08-05 13:06:45,20.0,Paid,2753
2754,2,14,2024-07-20 12:36:58,90.0,Paid,2754
2755,14,13,2024-08-23 19:46:53,200.0,Paid,2755
2756,10,15,2024-09-22 05:11:40,85.0,Paid,2756
2757,20,13,2024-06-30 00:02:07,100.0,Paid,2757
2758,17,14,2024-04-24 19:55:46,70.0,Paid,2758
2759,15,15,2024-10-17 04:16:50,350.0,Paid,2759
2760,18,11,2024-05-04 23:35:13,50.0,Paid,2760
2761,10,14,2024-10-04 14:10:37,20.0,Paid,2761
2762,1,15,2024-05-28 19:10:21,260.0,Paid,2762
2763,14,13,2024-09-26 21:13:40,240.0,Paid,2763
2764,18,14,2024-02-08 08:56:44,30.0,Paid,2764
2765,3,13,2024-03-20 09:18:25,150.0,Paid,2765
2766,17,15,2024-09-23 06:30:49,280.0,Paid,2766
2767,5,14,2024-11-23 08:56:29,350.0,Paid,2767
2768,13,11,2024-07-29 06:49:49,140.0,Paid,2768
2769,17,11,2024-11-19 06:08:22,20.0,Paid,2769
2770,12,14,2024-10-09 20:21:44,425.0,Paid,2770
2771,19,11,2024-02-04 23:58:13,75.0,Paid,2771
2772,20,15,2024-05-01 22:41:43,160.0,Paid,2772
2773,7,14,2024-09-23 07:22:12,120.0,Paid,2773
2774,1,11,2024-01-08 20:01:25,225.0,Paid,2774
2775,13,11,2024-02-02 21:47:27,105.0,Paid,2775
2776,9,14,2024-01-22 20:41:29,30.0,Paid,2776
2777,3,12,2024-11-01 19:49:47,210.0,Paid,2777
2778,14,13,2024-08-19 18:33:09,80.0,Paid,2778
2779,7,11,2024-10-12 11:58:13,140.0,Paid,2779
2780,9,12,2024-04-03 06:19:48,160.0,Paid,2780
2781,12,11,2024-03-11 19:36:17,80.0,Paid,2781
2782,20,11,2024-04-07 01:24:13,130.0,Paid,2782
2783,10,13,2024-08-30 16:39:06,140.0,Paid,2783
2784,13,14,2024-04-12 13:35:22,175.0,Paid,2784
2785,7,11,2024-09-04 18:54:53,35.0,Paid,2785
2786,2,14,2024-04-17 10:59:09,175.0,Paid,2786
2787,10,13,2024-01-03 23:55:54,130.0,Paid,2787
2788,4,11,2024-11-29 05:44:11,140.0,Paid,2788
2789,1,13,2024-01-19 23:27:43,350.0,Paid,2789
2790,11,12,2024-03-06 00:07:02,225.0,Paid,2790
2791,20,15,2024-12-02 03:49:50,35.0,Paid,2791
2792,6,11,2024-10-04 22:31:29,30.0,Paid,2792
2793,2,15,2024-10-02 16:02:43,140.0,Paid,2793
2794,6,13,2024-12-18 19:53:04,40.0,Paid,2794
2795,3,11,2024-09-14 04:49:32,140.0,Paid,2795
2796,13,11,2024-10-22 10:54:36,80.0,Paid,2796
2797,17,13,2024-10-14 00:33:18,70.0,Paid,2797
2798,12,13,2024-07-29 23:30:02,280.0,Paid,2798
2799,13,13,2024-08-05 02:57:27,80.0,Paid,2799
2800,20,15,2024-04-14 15:02:27,350.0,Paid,2800
2801,8,14,2024-02-28 06:19:46,350.0,Paid,2801
2802,9,14,2024-05-06 01:37:20,375.0,Paid,2802
2803,6,15,2024-11-12 21:49:13,195.0,Paid,2803
2804,16,11,2024-06-20 20:22:22,210.0,Paid,2804
2805,11,15,2024-09-28 08:33:09,150.0,Paid,2805
2806,8,13,2024-04-17 22:01:35,30.0,Paid,2806
2807,10,11,2024-12-06 23:52:36,280.0,Paid,2807
2808,17,15,2024-08-11 16:27:47,425.0,Paid,2808
2809,14,11,2024-07-10 15:58:33,70.0,Paid,2809
2810,11,14,2024-12-17 02:07:59,70.0,Paid,2810
2811,20,11,2024-09-30 23:26:15,70.0,Paid,2811
2812,3,13,2024-03-05 07:41:57,130.0,Paid,2812
2813,18,12,2024-04-15 15:15:10,425.0,Paid,2813
2814,12,11,2024-07-28 19:17:12,195.0,Paid,2814
2815,5,12,2024-04-15 12:55:54,30.0,Paid,2815
2816,11,13,2024-01-08 21:04:28,80.0,Paid,2816
2817,7,14,2024-05-14 17:30:57,65.0,Paid,2817
2818,11,15,2024-07-18 02:21:18,160.0,Paid,2818
2819,9,11,2024-12-08 22:09:48,50.0,Paid,2819
2820,15,11,2024-10-14 07:34:34,350.0,Paid,2820
2821,17,15,2024-05-20 15:37:12,150.0,Paid,2821
2822,20,15,2024-07-05 02:37:31,85.0,Paid,2822
2823,17,11,2024-09-15 02:04:30,90.0,Paid,2823
2824,10,15,2024-05-29 00:12:11,160.0,Paid,2824
2825,5,12,2024-07-10 17:56:22,140.0,Paid,2825
2826,6,15,2024-07-02 18:15:23,175.0,Paid,2826
2827,19,13,2024-02-18 08:21:28,280.0,Paid,2827
2828,9,15,2024-08-23 11:31:41,10.0,Paid,2828
2829,1,11,2024-05-24 23:02:12,350.0,Paid,2829
2830,7,12,2024-03-24 21:30:46,200.0,Paid,2830
2831,6,13,2024-02-28 17:13:26,225.0,Paid,2831
2832,7,14,2024-04-12 16:17:15,140.0,Paid,2832
2833,12,14,2024-06-20 13:47:53,280.0,Paid,2833
2834,20,12,2024-01-03 08:46:52,60.0,Paid,2834
2835,10,14,2024-07-26 22:31:33,30.0,Paid,2835
2836,19,15,2024-04-29 11:58:47,170.0,Paid,2836
2837,3,12,2024-07-11 16:12:54,30.0,Paid,2837
2838,20,11,2024-11-05 08:40:48,70.0,Paid,2838
2839,13,13,2024-05-09 04:08:32,210.0,Paid,2839
2840,8,11,2024-02-15 22:42:45,425.0,Paid,2840
2841,6,11,2023-12-26 18:57:16,350.0,Paid,2841
2842,2,15,2024-07-10 16:30:31,200.0,Paid,2842
2843,7,14,2024-05-17 20:24:43,120.0,Paid,2843
2844,7,14,2024-03-23 23:01:19,40.0,Paid,2844
2845,9,14,2024-03-26 08:42:11,150.0,Paid,2845
2846,14,12,2024-01-06 08:51:54,210.0,Paid,2846
2847,8,12,2024-07-02 22:43:31,240.0,Paid,2847
2848,20,11,2024-12-20 02:02:24,50.0,Paid,2848
2849,7,13,2024-07-22 06:51:21,195.0,Paid,2849
2850,4,15,2024-11-10 23:05:07,75.0,Paid,2850
2851,16,13,2024-11-26 13:06:50,225.0,Paid,2851
2852,8,15,2024-06-24 10:54:42,425.0,Paid,2852
2853,2,15,2024-12-08 02:37:56,105.0,Paid,2853
2854,19,15,2024-06-22 04:04:06,400.0,Paid,2854
2855,2,12,2024-03-25 09:09:44,400.0,Paid,2855
2856,13,14,2024-12-18 13:19:38,500.0,Paid,2856
2857,19,11,2024-10-16 12:24:34,300.0,Paid,2857
2858,3,14,2024-04-12 22:21:45,350.0,Paid,2858
2859,17,11,2024-07-24 14:51:40,105.0,Paid,2859
2860,8,11,2024-12-17 06:58:03,40.0,Paid,2860
2861,6,11,2024-10-07 21:27:54,160.0,Paid,2861
2862,8,11,2024-06-21 12:46:55,240.0,Paid,2862
2863,1,15,2024-02-24 16:25:12,60.0,Paid,2863
2864,8,12,2024-11-24 10:45:57,350.0,Paid,2864
2865,4,14,2024-04-28 06:30:55,250.0,Paid,2865
2866,11,12,2024-09-03 21:17:30,320.0,Paid,2866
2867,4,13,2024-03-29 07:31:55,100.0,Paid,2867
2868,14,15,2024-04-03 06:23:00,65.0,Paid,2868
2869,5,13,2024-10-24 03:26:39,70.0,Paid,2869
2870,13,13,2024-07-26 18:14:19,130.0,Paid,2870
2871,3,14,2024-03-16 05:22:37,240.0,Paid,2871
2872,14,13,2024-02-27 19:51:27,30.0,Paid,2872
2873,15,14,2024-02-08 20:26:05,300.0,Paid,2873
2874,15,15,2024-08-03 20:29:06,255.0,Paid,2874
2875,5,11,2024-09-05 15:48:00,210.0,Paid,2875
2876,3,13,2024-06-18 19:49:06,255.0,Paid,2876
2877,6,12,2024-04-01 22:50:28,140.0,Paid,2877
2878,18,14,2024-03-05 15:15:36,225.0,Paid,2878
2879,11,14,2024-06-16 01:40:29,320.0,Paid,2879
2880,4,13,2024-07-26 18:19:39,70.0,Paid,2880
2881,6,15,2024-03-23 10:49:14,20.0,Paid,2881
2882,1,14,2024-02-03 21:00:31,140.0,Paid,2882
2883,20,15,2024-05-11 23:09:33,300.0,Paid,2883
2884,2,12,2024-05-21 05:57:07,175.0,Paid,2884
2885,14,11,2024-09-14 16:23:45,400.0,Paid,2885
2886,10,13,2024-10-06 19:02:41,140.0,Paid,2886
2887,3,15,2024-05-11 11:34:49,175.0,Paid,2887
2888,16,15,2024-11-07 04:52:33,300.0,Paid,2888
2889,5,11,2024-06-14 22:20:14,140.0,Paid,2889
2890,12,12,2024-06-07 00:02:10,300.0,Paid,2890
2891,17,15,2024-08-27 00:11:45,35.0,Paid,2891
2892,2,12,2024-12-21 23:31:46,130.0,Paid,2892
2893,10,13,2024-08-30 23:51:09,320.0,Paid,2893
2894,19,12,2024-07-01 02:54:38,180.0,Paid,2894
2895,12,12,2024-01-31 22:40:23,195.0,Paid,2895
2896,18,13,2024-03-18 20:05:58,70.0,Paid,2896
2897,14,14,2024-07-29 14:55:44,105.0,Paid,2897
2898,20,13,2024-09-18 13:38:36,50.0,Paid,2898
2899,6,13,2024-03-30 19:23:02,40.0,Paid,2899
2900,11,11,2024-06-05 09:10:12,350.0,Paid,2900
2901,7,13,2024-10-03 02:58:08,400.0,Paid,2901
2902,4,11,2024-07-21 02:24:06,240.0,Paid,2902
2903,1,12,2024-07-16 17:44:33,70.0,Paid,2903
2904,15,12,2024-08-14 20:33:47,30.0,Paid,2904
2905,9,13,2024-08-16 06:05:45,10.0,Paid,2905
2906,2,13,2024-02-10 05:38:45,210.0,Paid,2906
2907,2,12,2024-07-29 19:03:21,70.0,Paid,2907
2908,20,15,2024-06-27 17:44:02,160.0,Paid,2908
2909,6,12,2024-08-18 20:38:02,80.0,Paid,2909
2910,16,14,2024-12-01 10:43:30,60.0,Paid,2910
2911,14,15,2024-10-23 23:17:46,320.0,Paid,2911
2912,3,13,2024-11-23 09:58:55,255.0,Paid,2912
2913,11,15,2024-02-17 19:57:43,65.0,Paid,2913
2914,3,15,2024-05-15 20:50:36,180.0,Paid,2914
2915,17,15,2024-02-08 12:05:10,80.0,Paid,2915
2916,7,15,2024-04-12 14:56:56,90.0,Paid,2916
2917,8,15,2024-07-18 05:53:10,70.0,Paid,2917
2918,12,15,2024-09-29 15:16:29,350.0,Paid,2918
2919,1,15,2024-02-06 14:43:55,70.0,Paid,2919
