id,order_id,menu_id,quantity,price,table_id
1871,1871,22,1,70.0,16
1872,1872,17,5,425.0,1
1873,1873,4,2,160.0,7
1874,1874,39,2,150.0,8
1875,1875,17,3,255.0,10
1876,1876,19,2,140.0,2
1877,1877,46,5,50.0,16
1878,1878,39,4,300.0,1
1879,1879,64,2,70.0,15
1880,1880,4,1,80.0,12
1881,1881,17,4,340.0,11
1882,1882,46,5,50.0,4
1883,1883,27,2,200.0,8
1884,1884,65,2,70.0,7
1885,1885,46,3,30.0,9
1886,1886,14,5,350.0,20
1887,1887,27,1,100.0,15
1888,1888,18,1,80.0,10
1889,1889,11,2,140.0,20
1890,1890,8,1,65.0,6
1891,1891,13,5,250.0,10
1892,1892,64,4,140.0,12
1893,1893,62,4,120.0,13
1894,1894,62,3,90.0,6
1895,1895,64,5,175.0,5
1896,1896,65,5,175.0,8
1897,1897,20,1,75.0,5
1898,1898,32,1,70.0,18
1899,1899,4,1,80.0,10
1900,1900,64,4,140.0,9
1901,1901,58,2,80.0,20
1902,1902,8,2,130.0,8
1903,1903,27,1,100.0,4
1904,1904,20,2,150.0,14
1905,1905,19,4,280.0,20
1906,1906,17,5,425.0,18
1907,1907,4,4,320.0,16
1908,1908,39,4,300.0,3
1909,1909,26,3,255.0,15
1910,1910,36,1,70.0,15
1911,1911,57,3,30.0,9
1912,1912,57,4,40.0,7
1913,1913,7,2,120.0,13
1914,1914,7,4,240.0,14
1915,1915,32,4,280.0,10
1916,1916,59,4,180.0,2
1917,1917,21,3,240.0,19
1918,1918,58,3,120.0,8
1919,1919,39,1,75.0,12
1920,1920,4,5,400.0,8
1921,1921,46,3,30.0,18
1922,1922,32,4,280.0,12
1923,1923,13,2,100.0,19
1924,1924,7,1,60.0,13
1925,1925,59,5,225.0,11
1926,1926,46,5,50.0,5
1927,1927,64,2,70.0,8
1928,1928,57,1,10.0,5
1929,1929,32,3,210.0,16
1930,1930,7,3,180.0,12
1931,1931,4,2,160.0,2
1932,1932,22,3,210.0,8
1933,1933,61,1,35.0,13
1934,1934,5,5,200.0,3
1935,1935,4,2,160.0,2
1936,1936,59,1,45.0,8
1937,1937,59,2,90.0,6
1938,1938,13,1,50.0,2
1939,1939,46,2,20.0,2
1940,1940,61,4,140.0,16
1941,1941,27,5,500.0,3
1942,1942,61,1,35.0,7
1943,1943,22,2,140.0,20
1944,1944,5,3,120.0,14
1945,1945,8,4,260.0,17
1946,1946,57,5,50.0,14
1947,1947,7,1,60.0,13
1948,1948,59,5,225.0,10
1949,1949,57,4,40.0,15
1950,1950,65,3,105.0,5
1951,1951,58,2,80.0,11
1952,1952,11,2,140.0,2
1953,1953,4,4,320.0,15
1954,1954,11,3,210.0,17
1955,1955,20,5,375.0,8
1956,1956,19,3,210.0,18
1957,1957,22,1,70.0,20
1958,1958,57,1,10.0,8
1959,1959,5,3,120.0,16
1960,1960,21,3,240.0,13
1961,1961,20,4,300.0,12
1962,1962,61,3,105.0,3
1963,1963,58,5,200.0,16
1964,1964,4,2,160.0,20
1965,1965,5,3,120.0,5
1966,1966,17,4,340.0,1
1967,1967,5,1,40.0,18
1968,1968,26,1,85.0,12
1969,1969,4,4,320.0,7
1970,1970,17,4,340.0,1
1971,1971,59,4,180.0,11
1972,1972,61,4,140.0,15
1973,1973,27,5,500.0,17
1974,1974,36,5,350.0,20
1975,1975,7,2,120.0,12
1976,1976,27,2,200.0,19
1977,1977,13,1,50.0,4
1978,1978,58,2,80.0,15
1979,1979,27,5,500.0,4
1980,1980,61,5,175.0,9
1981,1981,62,4,120.0,15
1982,1982,8,2,130.0,18
1983,1983,17,3,255.0,1
1984,1984,61,5,175.0,20
1985,1985,64,2,70.0,3
1986,1986,5,2,80.0,17
1987,1987,19,2,140.0,9
1988,1988,13,1,50.0,12
1989,1989,14,3,210.0,11
1990,1990,7,2,120.0,5
1991,1991,27,5,500.0,17
1992,1992,13,4,200.0,18
1993,1993,21,2,160.0,17
1994,1994,13,4,200.0,9
1995,1995,20,3,225.0,13
1996,1996,32,2,140.0,2
1997,1997,64,1,35.0,7
1998,1998,36,5,350.0,2
1999,1999,18,4,320.0,5
2000,2000,61,4,140.0,12
2001,2001,17,1,85.0,16
2002,2002,13,4,200.0,15
2003,2003,61,5,175.0,11
2004,2004,19,2,140.0,3
2005,2005,20,3,225.0,4
2006,2006,31,2,140.0,15
2007,2007,5,5,200.0,9
2008,2008,14,4,280.0,16
2009,2009,17,2,170.0,11
2010,2010,46,4,40.0,16
2011,2011,59,1,45.0,17
2012,2012,21,2,160.0,10
2013,2013,18,4,320.0,9
2014,2014,27,3,300.0,8
2015,2015,57,3,30.0,5
2016,2016,39,5,375.0,3
2017,2017,57,2,20.0,13
2018,2018,4,2,160.0,6
2019,2019,4,1,80.0,2
2020,2020,17,1,85.0,11
2021,2021,32,2,140.0,12
2022,2022,7,5,300.0,11
2023,2023,32,4,280.0,5
2024,2024,31,3,210.0,10
2025,2025,5,5,200.0,3
2026,2026,13,5,250.0,3
2027,2027,59,3,135.0,12
2028,2028,36,5,350.0,18
2029,2029,65,4,140.0,20
2030,2030,39,3,225.0,3
2031,2031,59,2,90.0,19
2032,2032,27,5,500.0,8
2033,2033,26,3,255.0,2
2034,2034,64,2,70.0,1
2035,2035,11,5,350.0,6
2036,2036,32,1,70.0,12
2037,2037,20,4,300.0,4
2038,2038,32,5,350.0,15
2039,2039,14,2,140.0,17
2040,2040,14,5,350.0,18
2041,2041,8,4,260.0,14
2042,2042,8,3,195.0,3
2043,2043,46,5,50.0,10
2044,2044,65,2,70.0,16
2045,2045,11,5,350.0,8
2046,2046,58,1,40.0,9
2047,2047,8,2,130.0,18
2048,2048,21,2,160.0,10
2049,2049,18,2,160.0,16
2050,2050,57,1,10.0,15
2051,2051,36,1,70.0,20
2052,2052,14,4,280.0,2
2053,2053,61,5,175.0,10
2054,2054,61,4,140.0,13
2055,2055,8,5,325.0,7
2056,2056,14,1,70.0,13
2057,2057,36,2,140.0,15
2058,2058,62,3,90.0,11
2059,2059,32,3,210.0,9
2060,2060,58,5,200.0,13
2061,2061,4,1,80.0,15
2062,2062,17,5,425.0,16
2063,2063,18,4,320.0,17
2064,2064,65,5,175.0,4
2065,2065,21,3,240.0,19
2066,2066,32,5,350.0,2
2067,2067,61,1,35.0,19
2068,2068,62,4,120.0,20
2069,2069,64,3,105.0,17
2070,2070,32,5,350.0,9
2071,2071,17,3,255.0,2
2072,2072,20,5,375.0,10
2073,2073,57,4,40.0,14
2074,2074,4,3,240.0,12
2075,2075,22,5,350.0,11
2076,2076,64,5,175.0,2
2077,2077,58,2,80.0,16
2078,2078,61,3,105.0,17
2079,2079,31,1,70.0,13
2080,2080,22,5,350.0,5
2081,2081,62,4,120.0,18
2082,2082,61,3,105.0,18
2083,2083,61,1,35.0,11
2084,2084,57,1,10.0,2
2085,2085,46,3,30.0,10
2086,2086,26,1,85.0,1
2087,2087,8,2,130.0,12
2088,2088,14,3,210.0,5
2089,2089,19,4,280.0,8
2090,2090,32,5,350.0,12
2091,2091,39,2,150.0,13
2092,2092,36,4,280.0,19
2093,2093,7,5,300.0,3
2094,2094,64,2,70.0,13
2095,2095,65,3,105.0,9
2096,2096,65,3,105.0,12
2097,2097,59,4,180.0,3
2098,2098,22,1,70.0,15
2099,2099,46,1,10.0,13
2100,2100,58,5,200.0,9
2101,2101,27,1,100.0,5
2102,2102,7,2,120.0,19
2103,2103,58,1,40.0,11
2104,2104,7,1,60.0,1
2105,2105,20,2,150.0,19
2106,2106,14,4,280.0,1
2107,2107,58,3,120.0,6
2108,2108,61,4,140.0,3
2109,2109,21,3,240.0,15
2110,2110,39,5,375.0,1
2111,2111,8,1,65.0,1
2112,2112,14,3,210.0,17
2113,2113,46,5,50.0,17
2114,2114,57,4,40.0,20
2115,2115,17,5,425.0,13
2116,2116,59,4,180.0,11
2117,2117,27,3,300.0,7
2118,2118,64,3,105.0,11
2119,2119,31,5,350.0,20
2120,2120,18,4,320.0,5
2121,2121,31,1,70.0,3
2122,2122,14,3,210.0,20
2123,2123,36,2,140.0,4
2124,2124,11,2,140.0,15
2125,2125,22,3,210.0,17
2126,2126,57,5,50.0,4
2127,2127,65,2,70.0,17
2128,2128,20,4,300.0,16
2129,2129,26,5,425.0,11
2130,2130,17,5,425.0,8
2131,2131,5,2,80.0,19
2132,2132,62,4,120.0,3
2133,2133,21,3,240.0,8
2134,2134,64,3,105.0,9
2135,2135,65,3,105.0,5
2136,2136,58,5,200.0,4
2137,2137,65,2,70.0,10
2138,2138,64,2,70.0,12
2139,2139,13,3,150.0,9
2140,2140,61,1,35.0,15
2141,2141,59,1,45.0,18
2142,2142,57,5,50.0,9
2143,2143,59,2,90.0,13
2144,2144,64,1,35.0,10
2145,2145,59,2,90.0,16
2146,2146,26,2,170.0,1
2147,2147,14,1,70.0,9
2148,2148,13,4,200.0,10
2149,2149,13,5,250.0,20
2150,2150,21,4,320.0,14
2151,2151,8,3,195.0,17
2152,2152,57,5,50.0,13
2153,2153,17,4,340.0,12
2154,2154,14,5,350.0,1
2155,2155,22,4,280.0,3
2156,2156,8,3,195.0,7
2157,2157,31,5,350.0,1
2158,2158,17,3,255.0,9
2159,2159,36,4,280.0,3
2160,2160,64,3,105.0,20
2161,2161,39,1,75.0,8
2162,2162,4,1,80.0,7
2163,2163,62,5,150.0,13
2164,2164,39,2,150.0,9
2165,2165,65,5,175.0,9
2166,2166,20,4,300.0,5
2167,2167,27,5,500.0,1
2168,2168,61,3,105.0,15
2169,2169,14,3,210.0,19
2170,2170,36,2,140.0,18
2171,2171,27,4,400.0,12
2172,2172,58,3,120.0,6
2173,2173,26,4,340.0,16
2174,2174,58,2,80.0,15
2175,2175,18,3,240.0,2
2176,2176,4,2,160.0,10
2177,2177,13,5,250.0,9
2178,2178,11,3,210.0,19
2179,2179,46,1,10.0,11
2180,2180,22,5,350.0,4
2181,2181,59,1,45.0,19
2182,2182,31,5,350.0,18
2183,2183,57,3,30.0,9
2184,2184,13,1,50.0,16
2185,2185,59,5,225.0,13
2186,2186,7,2,120.0,18
2187,2187,11,2,140.0,4
2188,2188,5,3,120.0,6
2189,2189,22,4,280.0,11
2190,2190,58,1,40.0,17
2191,2191,58,2,80.0,6
2192,2192,8,2,130.0,9
2193,2193,58,4,160.0,15
2194,2194,65,4,140.0,7
2195,2195,36,5,350.0,11
2196,2196,32,3,210.0,17
2197,2197,11,3,210.0,15
2198,2198,26,5,425.0,7
2199,2199,58,5,200.0,18
2200,2200,26,2,170.0,8
2201,2201,36,3,210.0,16
2202,2202,59,1,45.0,11
2203,2203,19,5,350.0,7
2204,2204,22,1,70.0,14
2205,2205,36,2,140.0,4
2206,2206,19,3,210.0,14
2207,2207,17,2,170.0,3
2208,2208,22,1,70.0,18
2209,2209,32,1,70.0,10
2210,2210,20,3,225.0,7
2211,2211,20,1,75.0,10
2212,2212,17,3,255.0,16
2213,2213,14,1,70.0,16
2214,2214,13,1,50.0,19
2215,2215,4,3,240.0,16
2216,2216,18,5,400.0,14
2217,2217,36,5,350.0,20
2218,2218,39,2,150.0,13
2219,2219,46,2,20.0,16
2220,2220,13,1,50.0,7
2221,2221,46,1,10.0,13
2222,2222,27,2,200.0,4
2223,2223,32,3,210.0,6
2224,2224,65,4,140.0,3
2225,2225,58,4,160.0,8
2226,2226,39,4,300.0,12
2227,2227,62,2,60.0,3
2228,2228,32,1,70.0,3
2229,2229,8,2,130.0,11
2230,2230,13,5,250.0,8
2231,2231,5,5,200.0,6
2232,2232,32,5,350.0,17
2233,2233,5,5,200.0,14
2234,2234,46,4,40.0,12
2235,2235,65,1,35.0,13
2236,2236,62,3,90.0,3
2237,2237,17,1,85.0,3
2238,2238,62,3,90.0,11
2239,2239,26,5,425.0,10
2240,2240,7,2,120.0,11
2241,2241,57,5,50.0,13
2242,2242,65,3,105.0,10
2243,2243,64,1,35.0,3
2244,2244,36,4,280.0,17
2245,2245,17,3,255.0,14
2246,2246,17,5,425.0,2
2247,2247,4,2,160.0,16
2248,2248,19,3,210.0,16
2249,2249,19,5,350.0,7
2250,2250,14,5,350.0,10
2251,2251,4,1,80.0,12
2252,2252,62,3,90.0,13
2253,2253,14,3,210.0,16
2254,2254,11,5,350.0,11
2255,2255,31,5,350.0,8
2256,2256,20,1,75.0,17
2257,2257,46,5,50.0,4
2258,2258,64,4,140.0,20
2259,2259,61,1,35.0,6
2260,2260,4,1,80.0,7
2261,2261,20,4,300.0,16
2262,2262,62,5,150.0,11
2263,2263,8,1,65.0,7
2264,2264,11,3,210.0,13
2265,2265,62,5,150.0,14
2266,2266,19,4,280.0,15
2267,2267,58,4,160.0,8
2268,2268,5,3,120.0,8
2269,2269,57,2,20.0,20
2270,2270,20,4,300.0,4
2271,2271,46,5,50.0,12
2272,2272,8,1,65.0,5
2273,2273,57,2,20.0,14
2274,2274,61,4,140.0,12
2275,2275,62,1,30.0,12
2276,2276,46,4,40.0,1
2277,2277,46,4,40.0,1
2278,2278,59,2,90.0,2
2279,2279,21,1,80.0,16
2280,2280,32,1,70.0,20
2281,2281,21,4,320.0,7
2282,2282,20,1,75.0,14
2283,2283,62,5,150.0,17
2284,2284,8,4,260.0,8
2285,2285,61,3,105.0,13
2286,2286,13,5,250.0,17
2287,2287,14,2,140.0,17
2288,2288,19,4,280.0,12
2289,2289,14,5,350.0,7
2290,2290,36,5,350.0,6
2291,2291,17,3,255.0,10
2292,2292,17,3,255.0,19
2293,2293,22,1,70.0,8
2294,2294,65,1,35.0,1
2295,2295,27,4,400.0,10
2296,2296,5,1,40.0,2
2297,2297,32,1,70.0,14
2298,2298,5,5,200.0,5
2299,2299,39,5,375.0,18
2300,2300,18,4,320.0,2
2301,2301,17,4,340.0,16
2302,2302,22,1,70.0,6
2303,2303,65,3,105.0,14
2304,2304,19,3,210.0,12
2305,2305,62,2,60.0,12
2306,2306,59,4,180.0,19
2307,2307,36,3,210.0,19
2308,2308,39,4,300.0,3
2309,2309,13,1,50.0,15
2310,2310,57,2,20.0,14
2311,2311,11,1,70.0,5
2312,2312,61,3,105.0,13
2313,2313,22,1,70.0,20
2314,2314,5,2,80.0,2
2315,2315,19,3,210.0,5
2316,2316,20,3,225.0,14
2317,2317,27,3,300.0,6
2318,2318,46,2,20.0,1
2319,2319,32,3,210.0,16
2320,2320,8,4,260.0,5
2321,2321,65,2,70.0,17
2322,2322,14,1,70.0,4
2323,2323,17,3,255.0,3
2324,2324,14,5,350.0,8
2325,2325,27,1,100.0,13
2326,2326,36,5,350.0,15
2327,2327,39,5,375.0,10
2328,2328,17,3,255.0,4
2329,2329,61,3,105.0,15
2330,2330,11,3,210.0,2
2331,2331,32,4,280.0,2
2332,2332,7,3,180.0,11
2333,2333,26,1,85.0,9
2334,2334,13,2,100.0,15
2335,2335,8,5,325.0,17
2336,2336,27,1,100.0,11
2337,2337,22,3,210.0,10
2338,2338,8,3,195.0,7
2339,2339,26,5,425.0,8
2340,2340,46,2,20.0,15
2341,2341,22,4,280.0,13
2342,2342,39,3,225.0,8
2343,2343,36,5,350.0,4
2344,2344,32,5,350.0,13
2345,2345,31,4,280.0,14
2346,2346,65,5,175.0,13
2347,2347,5,2,80.0,5
2348,2348,21,4,320.0,9
2349,2349,61,3,105.0,11
2350,2350,20,4,300.0,3
2351,2351,46,4,40.0,1
2352,2352,20,4,300.0,20
2353,2353,8,5,325.0,5
2354,2354,27,5,500.0,20
2355,2355,62,4,120.0,15
2356,2356,8,3,195.0,4
2357,2357,7,5,300.0,5
2358,2358,39,3,225.0,3
2359,2359,46,2,20.0,5
2360,2360,7,4,240.0,20
2361,2361,27,5,500.0,1
2362,2362,36,4,280.0,13
2363,2363,4,3,240.0,3
2364,2364,14,4,280.0,12
2365,2365,62,4,120.0,6
2366,2366,7,1,60.0,8
2367,2367,22,2,140.0,10
2368,2368,26,1,85.0,4
2369,2369,39,4,300.0,11
2370,2370,18,1,80.0,5
2371,2371,20,2,150.0,16
2372,2372,22,2,140.0,19
2373,2373,58,1,40.0,19
2374,2374,13,1,50.0,11
2375,2375,36,1,70.0,17
2376,2376,39,2,150.0,19
2377,2377,22,5,350.0,13
2378,2378,64,1,35.0,10
2379,2379,20,5,375.0,11
2380,2380,39,3,225.0,3
2381,2381,62,2,60.0,16
2382,2382,59,5,225.0,4
2383,2383,62,2,60.0,1
2384,2384,64,4,140.0,11
2385,2385,21,4,320.0,4
2386,2386,65,2,70.0,5
2387,2387,14,5,350.0,11
2388,2388,59,1,45.0,18
2389,2389,8,1,65.0,16
2390,2390,27,5,500.0,20
2391,2391,59,1,45.0,20
2392,2392,57,1,10.0,3
2393,2393,36,1,70.0,12
2394,2394,64,2,70.0,13
2395,2395,57,1,10.0,5
2396,2396,36,2,140.0,10
2397,2397,36,2,140.0,18
2398,2398,39,1,75.0,11
2399,2399,11,3,210.0,11
2400,2400,27,5,500.0,8
2401,2401,8,3,195.0,4
2402,2402,17,4,340.0,4
2403,2403,58,5,200.0,18
2404,2404,46,1,10.0,4
2405,2405,32,3,210.0,11
2406,2406,20,3,225.0,7
2407,2407,17,5,425.0,3
2408,2408,58,2,80.0,7
2409,2409,7,5,300.0,4
2410,2410,21,2,160.0,2
2411,2411,26,2,170.0,1
2412,2412,26,2,170.0,20
2413,2413,21,2,160.0,11
2414,2414,58,4,160.0,20
2415,2415,11,1,70.0,17
2416,2416,58,3,120.0,14
2417,2417,4,4,320.0,6
2418,2418,7,3,180.0,1
2419,2419,27,2,200.0,19
2420,2420,11,5,350.0,13
2421,2421,21,5,400.0,18
2422,2422,36,1,70.0,5
2423,2423,11,3,210.0,16
2424,2424,14,2,140.0,7
2425,2425,59,1,45.0,16
2426,2426,32,1,70.0,7
2427,2427,59,4,180.0,15
2428,2428,59,1,45.0,8
2429,2429,21,5,400.0,19
2430,2430,46,4,40.0,19
2431,2431,32,4,280.0,13
2432,2432,17,1,85.0,17
2433,2433,62,2,60.0,8
2434,2434,46,3,30.0,20
2435,2435,46,4,40.0,14
2436,2436,27,1,100.0,5
2437,2437,5,2,80.0,10
2438,2438,22,1,70.0,19
2439,2439,46,4,40.0,20
2440,2440,65,2,70.0,12
2441,2441,64,5,175.0,2
2442,2442,58,4,160.0,4
2443,2443,65,5,175.0,13
2444,2444,17,4,340.0,20
2445,2445,61,3,105.0,18
2446,2446,31,2,140.0,7
2447,2447,26,1,85.0,5
2448,2448,32,1,70.0,20
2449,2449,8,4,260.0,4
2450,2450,18,3,240.0,4
2451,2451,27,4,400.0,4
2452,2452,27,1,100.0,14
2453,2453,8,5,325.0,8
2454,2454,18,4,320.0,11
2455,2455,26,5,425.0,7
2456,2456,21,3,240.0,9
2457,2457,32,2,140.0,5
2458,2458,21,5,400.0,19
2459,2459,18,4,320.0,12
2460,2460,8,3,195.0,9
2461,2461,5,3,120.0,7
2462,2462,21,2,160.0,16
2463,2463,21,1,80.0,10
2464,2464,32,5,350.0,16
2465,2465,19,2,140.0,13
2466,2466,65,5,175.0,9
2467,2467,18,5,400.0,8
2468,2468,39,4,300.0,6
2469,2469,31,5,350.0,7
2470,2470,57,5,50.0,4
2471,2471,61,5,175.0,8
2472,2472,32,4,280.0,8
2473,2473,39,4,300.0,11
2474,2474,20,3,225.0,11
2475,2475,27,3,300.0,11
2476,2476,27,3,300.0,19
2477,2477,36,4,280.0,20
2478,2478,13,3,150.0,3
2479,2479,5,2,80.0,7
2480,2480,19,5,350.0,2
2481,2481,21,5,400.0,11
2482,2482,46,2,20.0,13
2483,2483,58,4,160.0,17
2484,2484,61,1,35.0,9
2485,2485,11,3,210.0,7
2486,2486,46,3,30.0,20
2487,2487,5,3,120.0,20
2488,2488,18,1,80.0,14
2489,2489,11,5,350.0,15
2490,2490,13,2,100.0,16
2491,2491,17,5,425.0,5
2492,2492,5,5,200.0,15
2493,2493,17,5,425.0,13
2494,2494,46,5,50.0,19
2495,2495,57,5,50.0,13
2496,2496,18,4,320.0,17
2497,2497,8,5,325.0,19
2498,2498,58,1,40.0,11
2499,2499,4,5,400.0,17
2500,2500,46,2,20.0,10
2501,2501,26,5,425.0,18
2502,2502,61,2,70.0,6
2503,2503,21,4,320.0,9
2504,2504,7,2,120.0,4
2505,2505,13,5,250.0,9
2506,2506,8,1,65.0,10
2507,2507,22,3,210.0,8
2508,2508,22,5,350.0,19
2509,2509,36,4,280.0,9
2510,2510,8,3,195.0,15
2511,2511,61,5,175.0,10
2512,2512,36,4,280.0,13
2513,2513,32,5,350.0,6
2514,2514,59,3,135.0,17
2515,2515,61,1,35.0,20
2516,2516,64,4,140.0,8
2517,2517,4,2,160.0,5
2518,2518,26,2,170.0,3
2519,2519,64,5,175.0,7
2520,2520,8,4,260.0,10
2521,2521,13,4,200.0,18
2522,2522,13,4,200.0,16
2523,2523,7,2,120.0,10
2524,2524,27,3,300.0,15
2525,2525,18,5,400.0,5
2526,2526,17,5,425.0,12
2527,2527,26,4,340.0,18
2528,2528,65,3,105.0,18
2529,2529,7,2,120.0,17
2530,2530,32,2,140.0,15
2531,2531,8,3,195.0,15
2532,2532,65,2,70.0,16
2533,2533,5,2,80.0,19
2534,2534,46,1,10.0,2
2535,2535,39,4,300.0,6
2536,2536,18,3,240.0,15
2537,2537,26,2,170.0,4
2538,2538,32,5,350.0,5
2539,2539,7,3,180.0,14
2540,2540,26,2,170.0,4
2541,2541,58,3,120.0,20
2542,2542,4,2,160.0,16
2543,2543,39,1,75.0,3
2544,2544,19,4,280.0,20
2545,2545,7,2,120.0,8
2546,2546,27,2,200.0,19
2547,2547,59,4,180.0,18
2548,2548,22,5,350.0,6
2549,2549,59,4,180.0,15
2550,2550,58,2,80.0,17
2551,2551,36,3,210.0,17
2552,2552,46,3,30.0,15
2553,2553,62,1,30.0,2
2554,2554,5,2,80.0,17
2555,2555,36,3,210.0,3
2556,2556,20,3,225.0,4
2557,2557,65,3,105.0,8
2558,2558,39,2,150.0,14
2559,2559,62,3,90.0,6
2560,2560,39,1,75.0,15
2561,2561,26,4,340.0,16
2562,2562,19,5,350.0,15
2563,2563,19,2,140.0,8
2564,2564,32,1,70.0,4
2565,2565,11,2,140.0,16
2566,2566,18,1,80.0,15
2567,2567,17,1,85.0,6
2568,2568,36,5,350.0,15
2569,2569,64,3,105.0,10
2570,2570,31,5,350.0,3
2571,2571,17,4,340.0,13
2572,2572,8,3,195.0,6
2573,2573,20,1,75.0,9
2574,2574,18,3,240.0,8
2575,2575,62,2,60.0,17
2576,2576,4,5,400.0,16
2577,2577,13,1,50.0,18
2578,2578,8,5,325.0,7
2579,2579,57,5,50.0,19
2580,2580,36,2,140.0,1
2581,2581,31,1,70.0,16
2582,2582,58,2,80.0,15
2583,2583,7,3,180.0,2
2584,2584,57,2,20.0,14
2585,2585,36,4,280.0,13
2586,2586,61,4,140.0,5
2587,2587,65,5,175.0,7
2588,2588,64,4,140.0,16
2589,2589,11,4,280.0,5
2590,2590,65,1,35.0,1
2591,2591,32,4,280.0,16
2592,2592,7,1,60.0,10
2593,2593,20,2,150.0,2
2594,2594,32,4,280.0,15
2595,2595,20,4,300.0,14
2596,2596,13,3,150.0,6
2597,2597,64,1,35.0,14
2598,2598,36,3,210.0,10
2599,2599,17,3,255.0,13
2600,2600,7,4,240.0,12
2601,2601,4,4,320.0,12
2602,2602,4,5,400.0,1
2603,2603,11,2,140.0,17
2604,2604,11,1,70.0,15
2605,2605,19,1,70.0,5
2606,2606,65,5,175.0,4
2607,2607,7,4,240.0,2
2608,2608,32,2,140.0,7
2609,2609,18,4,320.0,15
2610,2610,7,2,120.0,8
2611,2611,19,5,350.0,14
2612,2612,31,5,350.0,2
2613,2613,4,4,320.0,5
2614,2614,17,4,340.0,11
2615,2615,13,4,200.0,3
2616,2616,59,4,180.0,12
2617,2617,4,3,240.0,18
2618,2618,61,3,105.0,7
2619,2619,58,4,160.0,14
2620,2620,59,4,180.0,8
2621,2621,59,5,225.0,12
2622,2622,19,3,210.0,15
2623,2623,17,5,425.0,8
2624,2624,18,1,80.0,10
2625,2625,14,1,70.0,3
2626,2626,19,1,70.0,6
2627,2627,11,1,70.0,14
2628,2628,20,1,75.0,20
2629,2629,61,1,35.0,12
2630,2630,58,2,80.0,13
2631,2631,57,2,20.0,6
2632,2632,32,3,210.0,15
2633,2633,22,4,280.0,15
2634,2634,21,2,160.0,10
2635,2635,5,1,40.0,17
2636,2636,18,2,160.0,7
2637,2637,64,4,140.0,14
2638,2638,65,2,70.0,4
2639,2639,7,5,300.0,15
2640,2640,59,1,45.0,1
2641,2641,61,1,35.0,1
2642,2642,57,1,10.0,7
2643,2643,7,3,180.0,12
2644,2644,20,5,375.0,19
2645,2645,4,1,80.0,14
2646,2646,19,3,210.0,16
2647,2647,21,1,80.0,2
2648,2648,20,2,150.0,15
2649,2649,57,3,30.0,3
2650,2650,32,1,70.0,13
2651,2651,20,5,375.0,9
2652,2652,64,2,70.0,1
2653,2653,4,2,160.0,7
2654,2654,31,2,140.0,15
2655,2655,21,1,80.0,4
2656,2656,46,5,50.0,20
2657,2657,7,5,300.0,10
2658,2658,61,2,70.0,1
2659,2659,21,1,80.0,15
2660,2660,58,4,160.0,15
2661,2661,59,5,225.0,16
2662,2662,14,4,280.0,13
2663,2663,65,4,140.0,3
2664,2664,27,3,300.0,7
2665,2665,36,5,350.0,13
2666,2666,22,5,350.0,11
2667,2667,46,4,40.0,17
2668,2668,4,5,400.0,11
2669,2669,36,3,210.0,17
2670,2670,19,1,70.0,11
2671,2671,46,1,10.0,8
2672,2672,62,2,60.0,14
2673,2673,21,2,160.0,20
2674,2674,21,5,400.0,7
2675,2675,36,1,70.0,8
2676,2676,58,4,160.0,2
2677,2677,31,2,140.0,15
2678,2678,27,1,100.0,20
2679,2679,31,5,350.0,2
2680,2680,62,1,30.0,18
2681,2681,21,1,80.0,12
2682,2682,7,2,120.0,17
2683,2683,22,3,210.0,18
2684,2684,18,2,160.0,2
2685,2685,8,2,130.0,7
2686,2686,17,4,340.0,11
2687,2687,7,4,240.0,13
2688,2688,14,5,350.0,15
2689,2689,64,5,175.0,14
2690,2690,61,2,70.0,6
2691,2691,32,1,70.0,8
2692,2692,20,2,150.0,4
2693,2693,7,3,180.0,3
2694,2694,20,2,150.0,11
2695,2695,21,1,80.0,8
2696,2696,31,2,140.0,12
2697,2697,36,3,210.0,7
2698,2698,4,2,160.0,12
2699,2699,21,4,320.0,6
2700,2700,14,1,70.0,18
2701,2701,59,1,45.0,1
2702,2702,18,4,320.0,9
2703,2703,13,1,50.0,4
2704,2704,36,4,280.0,11
2705,2705,31,5,350.0,2
2706,2706,61,1,35.0,9
2707,2707,4,3,240.0,16
2708,2708,11,5,350.0,4
2709,2709,64,5,175.0,1
2710,2710,62,2,60.0,7
2711,2711,21,5,400.0,7
2712,2712,59,3,135.0,15
2713,2713,8,4,260.0,10
2714,2714,19,3,210.0,1
2715,2715,32,2,140.0,18
2716,2716,65,4,140.0,13
2717,2717,39,4,300.0,1
2718,2718,57,1,10.0,5
2719,2719,64,2,70.0,13
2720,2720,11,4,280.0,12
2721,2721,7,2,120.0,15
2722,2722,13,2,100.0,17
2723,2723,8,2,130.0,9
2724,2724,19,1,70.0,11
2725,2725,5,1,40.0,1
2726,2726,58,3,120.0,4
2727,2727,20,1,75.0,5
2728,2728,64,1,35.0,16
2729,2729,61,1,35.0,20
2730,2730,18,5,400.0,19
2731,2731,27,2,200.0,17
2732,2732,20,5,375.0,6
2733,2733,58,2,80.0,6
2734,2734,20,4,300.0,13
2735,2735,13,4,200.0,1
2736,2736,4,2,160.0,8
2737,2737,13,1,50.0,6
2738,2738,8,3,195.0,6
2739,2739,61,5,175.0,15
2740,2740,46,2,20.0,11
2741,2741,57,2,20.0,6
2742,2742,39,4,300.0,20
2743,2743,19,1,70.0,20
